pitcher_id,pitch_type,pitches,start_speed,ivb,hb,spin_rate,launch_angle,whiff rate,proportion
656981,SL,52,85.1,-9.0,-2.4,2313.0,25.0,0.5,0.04
656981,,1,,,,,,nan,0.001
666277,FF,293,94.5,11.5,8.8,2146.0,9.0,0.21481481481481482,0.48
666277,SL,202,83.8,-0.0,-9.5,2705.0,15.0,0.4090909090909091,0.331
666277,CH,116,88.9,1.6,15.7,1794.0,-0.0,0.3333333333333333,0.19
666208,FC,309,93.5,6.5,-0.1,2570.0,12.0,0.415929203539823,0.433
666208,FF,148,98.2,14.5,8.9,2371.0,2.0,0.29545454545454547,0.207
666208,SL,145,89.8,1.4,-3.5,2674.0,16.0,0.43902439024390244,0.203
666208,ST,71,85.3,2.0,-14.5,2767.0,19.0,0.38095238095238093,0.099
666208,SI,40,96.9,8.8,14.8,2352.0,-11.0,0.09090909090909091,0.056
666208,,1,,,,,,nan,0.001
686730,ST,201,81.3,3.6,-15.2,2615.0,13.0,0.40860215053763443,0.276
686730,SI,172,92.0,7.7,15.8,2137.0,0.0,0.23376623376623376,0.236
686730,FC,141,87.2,6.8,-2.0,2388.0,14.0,0.23076923076923078,0.193
686730,FF,134,92.2,16.1,6.5,2278.0,17.0,0.25333333333333335,0.184
686730,CH,81,86.1,6.9,15.3,1645.0,19.0,0.13513513513513514,0.111
668831,SI,289,91.7,9.4,13.8,1885.0,12.0,0.109375,0.214
668831,FC,288,86.6,6.4,-1.6,2252.0,18.0,0.32903225806451614,0.213
668831,FF,218,91.4,15.0,5.9,1923.0,24.0,0.1651376146788991,0.162
668831,CH,213,80.8,6.1,15.1,1558.0,19.0,0.41284403669724773,0.158
668831,SL,208,81.6,1.0,-9.5,2479.0,13.0,0.336734693877551,0.154
668831,CU,133,79.4,-8.9,-4.2,2472.0,21.0,0.3018867924528302,0.099
664054,SL,323,82.2,3.1,-6.9,2149.0,16.0,0.4318181818181818,0.518
664054,FF,291,90.7,17.8,6.3,2175.0,24.0,0.18493150684931506,0.467
664054,CH,8,85.7,10.3,10.2,1497.0,,0.3333333333333333,0.013
664054,,1,,,,,,nan,0.002
623451,SI,221,92.2,8.0,13.6,1978.0,2.0,0.22727272727272727,0.277
623451,FC,155,90.0,9.8,-2.0,2333.0,20.0,0.3625,0.194
623451,FF,137,92.3,13.6,4.7,2153.0,13.0,0.1527777777777778,0.172
623451,CU,128,75.6,-10.9,-15.2,2991.0,21.0,0.07407407407407407,0.161
623451,SL,111,86.4,2.0,-4.2,2461.0,15.0,0.3333333333333333,0.139
623451,CH,44,85.3,1.4,9.9,1711.0,21.0,0.09523809523809523,0.055
623451,,1,,,,,,nan,0.001
686993,FF,372,93.1,17.8,8.4,2289.0,21.0,0.2885572139303483,0.474
686993,FC,300,86.4,5.6,-4.3,2546.0,12.0,0.2679738562091503,0.383
686993,ST,111,79.0,-1.2,-17.2,2625.0,24.0,0.46938775510204084,0.142
686993,,1,,,,,,nan,0.001
686651,FF,513,93.3,16.3,10.2,2094.0,19.0,0.17479674796747968,0.451
686651,SL,496,84.0,9.0,-8.6,2227.0,29.0,0.22748815165876776,0.436
686651,CU,87,79.6,-9.0,-5.9,2085.0,-3.0,0.25,0.077
686651,CH,39,83.8,3.5,13.5,1580.0,-0.0,0.14285714285714285,0.034
686651,,2,,,,,,nan,0.002
573185,FF,708,89.4,15.6,5.7,2389.0,22.0,0.24641833810888253,0.502
573185,FC,296,83.2,3.9,-3.7,2591.0,16.0,0.2805755395683453,0.21
573185,CH,201,83.4,2.2,13.3,1699.0,11.0,0.2647058823529412,0.143
573185,SL,132,78.5,-1.6,-12.2,2594.0,6.0,0.2878787878787879,0.094
573185,CU,69,75.3,-12.6,-8.5,2457.0,4.0,0.36363636363636365,0.049
573185,,4,,,,,,nan,0.003
669704,FC,324,92.0,3.8,-4.1,2637.0,0.0,0.26666666666666666,0.397
669704,FF,220,95.9,15.7,2.4,2357.0,-4.0,0.4044943820224719,0.269
669704,CU,137,84.5,-11.9,-12.0,2903.0,-1.0,0.3770491803278688,0.168
669704,ST,92,86.7,1.9,-14.9,2807.0,24.0,0.28205128205128205,0.113
669704,CH,44,92.0,1.8,11.4,1624.0,-35.0,0.36363636363636365,0.054
657265,FF,294,92.7,12.8,8.6,2454.0,22.0,0.3028169014084507,0.353
657265,SL,279,82.2,4.8,-15.8,2953.0,18.0,0.24731182795698925,0.335
657265,CH,113,83.3,-1.3,16.0,1704.0,6.0,0.36231884057971014,0.136
657265,SI,98,92.5,5.9,16.6,2304.0,6.0,0.4,0.118
657265,FC,49,88.9,6.1,-0.2,2646.0,2.0,0.3333333333333333,0.059
660761,FF,377,92.4,14.9,-5.6,2300.0,22.0,0.2541436464088398,0.395
660761,CH,220,82.6,5.5,-9.7,1565.0,16.0,0.427536231884058,0.23
660761,SL,172,84.1,3.1,4.0,2590.0,12.0,0.25510204081632654,0.18
660761,SI,130,91.9,13.2,-11.5,2226.0,12.0,0.15,0.136
660761,ST,42,78.0,-2.7,8.1,2702.0,20.0,0.08333333333333333,0.044
660761,FC,14,88.0,7.6,-0.3,2484.0,-5.0,0.3333333333333333,0.015
593833,FC,878,90.2,15.1,0.2,2456.0,27.0,0.28695652173913044,0.726
593833,CH,250,83.9,6.8,11.6,1812.0,10.0,0.3103448275862069,0.207
593833,CU,80,76.2,-8.1,-10.6,2490.0,21.0,0.29411764705882354,0.066
593833,,2,,,,,,nan,0.002
676641,FF,373,90.8,15.8,11.7,2210.0,17.0,0.11475409836065574,0.329
676641,CH,296,81.9,6.3,12.4,1515.0,12.0,0.41916167664670656,0.261
676641,FC,281,85.8,8.0,-0.6,2330.0,16.0,0.2246376811594203,0.248
676641,KC,183,77.5,-7.0,-11.5,2564.0,5.0,0.2602739726027397,0.161
676641,,2,,,,,,nan,0.002
642121,FF,270,91.9,17.1,10.2,2254.0,18.0,0.24817518248175183,0.394
642121,CH,232,83.7,5.1,15.0,1580.0,-1.0,0.48760330578512395,0.338
642121,FC,137,87.8,8.4,-3.2,2266.0,13.0,0.18518518518518517,0.2
642121,SL,46,80.7,2.1,-11.0,2370.0,8.0,0.2631578947368421,0.067
642121,,1,,,,,,nan,0.001
657022,FF,222,90.2,16.6,7.1,2252.0,18.0,0.1836734693877551,0.206
657022,CU,181,75.0,-11.3,-7.1,2303.0,14.0,0.4,0.168
657022,CH,177,83.4,9.3,13.5,1757.0,14.0,0.37254901960784315,0.164
657022,SI,174,90.9,12.0,14.8,2211.0,7.0,0.09803921568627451,0.162
657022,SL,159,83.4,4.7,-2.5,2161.0,8.0,0.2857142857142857,0.148
657022,FC,147,86.5,7.5,-0.5,2222.0,18.0,0.2753623188405797,0.136
657022,ST,17,78.1,2.2,-7.6,2241.0,31.0,0.5,0.016
682967,CH,527,77.7,7.1,12.2,1840.0,23.0,0.4228187919463087,0.4
682967,FF,480,92.4,19.1,4.7,2188.0,23.0,0.35585585585585583,0.364
682967,SL,148,87.5,4.8,-5.1,2354.0,-3.0,0.3088235294117647,0.112
682967,FC,134,88.9,10.2,-2.8,2247.0,1.0,0.22807017543859648,0.102
682967,CU,16,80.6,-7.2,-0.3,2187.0,,nan,0.012
682967,,13,,,,,,nan,0.01
682967,FA,1,31.5,8.4,-6.1,840.0,,nan,0.001
685377,FF,525,95.7,15.6,6.6,2257.0,21.0,0.16494845360824742,0.397
685377,SL,213,87.1,5.0,-2.8,2396.0,0.0,0.375,0.161
685377,FS,158,87.4,4.9,11.2,1366.0,16.0,0.25,0.119
685377,SI,138,94.0,10.2,15.7,2238.0,10.0,0.10144927536231885,0.104
685377,CH,136,90.8,7.7,13.5,2053.0,15.0,0.15384615384615385,0.103
685377,CU,106,83.4,-5.6,-3.3,2327.0,3.0,0.37142857142857144,0.08
685377,ST,43,82.9,-1.3,-11.8,2430.0,,0.6666666666666666,0.033
685377,,4,,,,,,0.0,0.003
679857,FF,356,94.0,18.9,7.0,2388.0,26.0,0.20121951219512196,0.394
679857,FC,294,87.9,11.2,-5.3,2470.0,12.0,0.2846715328467153,0.325
679857,CH,192,85.3,6.4,17.6,2479.0,15.0,0.34177215189873417,0.212
679857,SL,32,84.4,3.6,-7.6,2403.0,6.0,0.25,0.035
679857,ST,29,78.9,0.7,-12.8,2411.0,2.0,0.25,0.032
679857,,1,,,,,,nan,0.001
642130,FF,363,93.1,13.9,1.7,2212.0,8.0,0.25301204819277107,0.486
642130,SL,240,84.7,-1.6,5.3,2242.0,24.0,0.26732673267326734,0.321
642130,SI,142,91.1,10.2,-8.1,1842.0,8.0,0.17142857142857143,0.19
642130,CH,2,87.0,8.0,-8.0,1420.0,,0.0,0.003
527054,SI,423,88.5,1.7,14.0,2146.0,10.0,0.14507772020725387,0.449
527054,FC,173,84.6,7.5,2.0,2301.0,19.0,0.14444444444444443,0.184
527054,CU,169,74.9,-1.1,-13.1,2652.0,17.0,0.41975308641975306,0.179
527054,CH,133,81.5,2.7,14.5,1437.0,19.0,0.2318840579710145,0.141
527054,FF,43,88.8,10.4,7.0,2313.0,18.0,0.2631578947368421,0.046
527054,FA,1,53.6,2.6,-11.0,1875.0,,nan,0.001
678906,SI,458,92.0,4.6,14.8,2290.0,2.0,0.10050251256281408,0.341
678906,FF,262,92.7,11.6,8.6,2438.0,15.0,0.232,0.195
678906,ST,262,84.6,1.2,-9.1,2703.0,25.0,0.29838709677419356,0.195
678906,CU,147,82.2,-6.2,-13.4,2556.0,14.0,0.37777777777777777,0.109
678906,SL,131,86.0,2.4,-3.1,2699.0,28.0,0.3380281690140845,0.097
678906,CH,82,87.3,3.4,15.0,1777.0,10.0,0.2,0.061
678906,,3,,,,,,nan,0.002
668869,SI,522,91.6,12.7,-11.7,2319.0,13.0,0.1782608695652174,0.62
668869,SL,245,76.9,-2.7,12.1,2699.0,20.0,0.425,0.291
668869,CH,75,83.4,6.1,-14.7,1967.0,12.0,0.28125,0.089
671162,ST,406,81.9,-3.8,12.7,2761.0,12.0,0.3382352941176471,0.285
671162,SI,373,90.0,4.0,-14.0,2307.0,-6.0,0.11731843575418995,0.262
671162,FC,301,87.1,4.2,1.2,2672.0,8.0,0.25333333333333335,0.211
671162,CH,231,83.8,1.3,-13.3,1335.0,-2.0,0.35,0.162
671162,FF,107,90.1,11.1,-7.6,2391.0,24.0,0.15789473684210525,0.075
671162,,5,,,,,,nan,0.004
671162,SL,1,83.8,1.0,3.8,2602.0,,nan,0.001
663929,FF,745,93.5,16.1,6.5,2175.0,16.0,0.162534435261708,0.406
663929,CU,365,82.1,-10.9,-2.5,2395.0,8.0,0.2483221476510067,0.199
663929,SL,315,84.4,-0.1,-1.1,2488.0,12.0,0.3873239436619718,0.172
663929,FC,197,86.5,2.3,-0.4,2519.0,12.0,0.26373626373626374,0.107
663929,CH,180,85.6,9.3,14.5,1748.0,12.0,0.23333333333333334,0.098
663929,SI,33,89.1,9.5,15.1,1932.0,6.0,0.1875,0.018
663929,,1,,,,,,nan,0.001
668868,FF,745,91.6,15.6,-6.7,1870.0,16.0,0.2696969696969697,0.436
668868,SL,415,83.5,4.0,2.3,1980.0,18.0,0.3010204081632653,0.243
668868,CU,356,73.5,-17.8,7.9,2732.0,-1.0,0.3274336283185841,0.209
668868,FO,191,82.8,5.8,-7.0,1067.0,9.0,0.17,0.112
694918,FF,528,94.8,16.8,6.5,2227.0,17.0,0.16810344827586207,0.349
694918,SL,313,86.6,2.1,-6.5,2467.0,16.0,0.31788079470198677,0.207
694918,ST,283,81.7,5.0,-13.7,2673.0,18.0,0.36428571428571427,0.187
694918,SI,154,93.7,12.4,14.6,2098.0,-1.0,0.18181818181818182,0.102
694918,FC,108,89.1,6.2,-4.9,2395.0,5.0,0.11363636363636363,0.071
694918,CH,93,82.6,6.1,10.6,1635.0,-10.0,0.3611111111111111,0.061
694918,CU,31,78.6,-7.5,-6.8,2438.0,15.0,0.2222222222222222,0.02
694918,,4,,,,,,nan,0.003
657053,SI,336,91.2,6.3,14.4,2183.0,8.0,0.22,0.322
657053,CU,278,74.9,-11.2,-13.1,2388.0,10.0,0.574468085106383,0.267
657053,FS,227,85.5,2.1,10.4,1644.0,4.0,0.3893805309734513,0.218
657053,FF,186,92.1,11.8,9.4,2187.0,16.0,0.14814814814814814,0.179
657053,SL,15,87.3,4.7,-3.9,2124.0,-3.0,0.125,0.014
668684,FF,701,87.9,15.1,-4.6,1816.0,20.0,0.096045197740113,0.448
668684,SL,482,79.3,2.7,9.2,2227.0,26.0,0.1782608695652174,0.308
668684,CH,291,80.1,6.2,-11.3,1349.0,9.0,0.19205298013245034,0.186
668684,CU,91,74.2,-4.6,3.2,2048.0,18.0,0.29411764705882354,0.058
667725,FC,753,90.7,11.1,-5.3,2235.0,12.0,0.22254335260115607,0.552
667725,CU,225,76.8,-14.3,-5.9,2430.0,11.0,0.5222222222222223,0.165
667725,SL,210,82.5,0.7,-10.0,2474.0,10.0,0.2962962962962963,0.154
667725,FF,138,91.2,12.4,6.5,2126.0,7.0,0.125,0.101
667725,CH,39,86.3,12.6,7.5,1578.0,-1.0,0.2,0.029
670955,SI,238,93.2,14.1,12.1,2380.0,31.0,0.4583333333333333,0.377
670955,FC,194,87.8,10.1,-1.2,2474.0,22.0,0.336734693877551,0.307
670955,CH,173,87.1,0.3,16.4,2170.0,14.0,0.2676056338028169,0.274
670955,CU,18,79.7,-4.8,-6.5,2507.0,11.0,0.2,0.028
670955,FF,5,92.6,15.7,7.5,2342.0,15.0,0.5,0.008
670955,ST,4,79.1,-0.4,-18.0,2496.0,34.0,0.0,0.006
621249,SI,228,93.0,10.3,13.8,2006.0,8.0,0.1,0.356
621249,FC,194,90.4,8.6,-1.7,2113.0,17.0,0.2692307692307692,0.303
621249,CU,92,82.6,4.1,-12.3,2320.0,23.0,0.4418604651162791,0.144
621249,CH,83,88.6,7.5,14.7,1799.0,8.0,0.22857142857142856,0.13
621249,FF,42,93.6,15.5,7.1,2177.0,10.0,0.13636363636363635,0.066
621249,,1,,,,,,nan,0.002
683822,FS,329,84.2,4.5,11.4,1283.0,10.0,0.23668639053254437,0.315
683822,CU,185,75.8,-14.0,-8.9,2593.0,16.0,0.20833333333333334,0.177
683822,FC,185,87.4,9.1,-0.3,2466.0,14.0,0.16,0.177
683822,FF,100,90.4,18.3,9.1,2413.0,32.0,0.30303030303030304,0.096
683822,SL,90,81.2,-0.9,-7.3,2505.0,17.0,0.2857142857142857,0.086
683822,ST,82,80.4,-4.9,-13.3,2578.0,17.0,0.21052631578947367,0.078
683822,SI,74,89.3,12.6,15.3,2261.0,8.0,0.16129032258064516,0.071
683822,,1,,,,,,nan,0.001
681808,FF,275,92.0,17.7,5.1,2113.0,24.0,0.1732283464566929,0.359
681808,CH,243,84.8,12.0,13.9,2185.0,20.0,0.3262411347517731,0.317
681808,ST,112,81.6,-1.3,-15.0,2564.0,28.0,0.28,0.146
681808,FC,106,87.9,6.5,-4.5,2445.0,7.0,0.30357142857142855,0.138
681808,CU,31,76.8,-13.1,-9.2,2541.0,15.0,0.2857142857142857,0.04
676568,FF,484,95.2,16.7,8.8,2220.0,19.0,0.25925925925925924,0.639
676568,CU,157,84.1,-10.8,-3.4,2262.0,-1.0,0.41818181818181815,0.207
676568,FC,61,92.1,10.1,0.4,2180.0,-5.0,0.16,0.081
676568,SL,46,88.7,1.2,-1.4,2051.0,2.0,0.15384615384615385,0.061
676568,,9,,,,,,nan,0.012
687003,CH,470,85.0,2.7,12.9,1536.0,7.0,0.391156462585034,0.321
687003,SI,414,91.5,7.2,14.0,1990.0,5.0,0.09950248756218906,0.283
687003,SL,190,86.2,5.5,-1.4,2025.0,16.0,0.25316455696202533,0.13
687003,CU,153,81.5,-5.5,-9.8,2094.0,11.0,0.22058823529411764,0.105
687003,FF,148,91.7,15.1,6.6,2107.0,16.0,0.24074074074074073,0.101
687003,FC,85,87.5,9.0,1.5,1925.0,11.0,0.21212121212121213,0.058
687003,,3,,,,,,nan,0.002
701121,FF,575,94.2,12.9,10.2,2269.0,19.0,0.33691756272401435,0.44
701121,ST,333,82.5,4.4,-11.0,2277.0,16.0,0.3137254901960784,0.255
701121,FC,215,86.5,2.8,-1.7,2316.0,20.0,0.25773195876288657,0.164
701121,SI,117,93.3,5.8,14.5,2150.0,3.0,0.125,0.09
701121,CH,66,87.5,2.3,14.5,1759.0,-2.0,0.20833333333333334,0.05
701121,,1,,,,,,nan,0.001
672841,SL,267,88.7,-0.5,-3.3,2368.0,10.0,0.27007299270072993,0.325
672841,FC,253,94.1,6.7,-1.1,2249.0,2.0,0.21311475409836064,0.308
672841,SI,252,97.2,5.2,13.1,2102.0,-3.0,0.14285714285714285,0.307
672841,FF,39,96.6,7.3,6.7,2106.0,10.0,0.3,0.048
672841,,5,,,,,,nan,0.006
672841,CH,4,92.2,7.7,12.0,1884.0,-18.0,0.0,0.005
672841,CU,1,82.2,-2.4,-2.2,2082.0,,0.0,0.001
681402,FF,333,95.8,16.5,11.0,2345.0,22.0,0.29012345679012347,0.497
681402,SL,257,88.7,-3.2,-2.1,2233.0,2.0,0.3235294117647059,0.384
681402,SI,40,95.5,9.9,15.6,2130.0,-2.0,0.14285714285714285,0.06
681402,CH,39,90.1,5.4,14.2,1672.0,29.0,0.35714285714285715,0.058
681402,,1,,,,,,nan,0.001
686973,FF,498,95.3,15.6,7.9,2161.0,9.0,0.2608695652173913,0.359
686973,FC,332,89.3,7.8,-2.9,2426.0,5.0,0.25766871165644173,0.239
686973,CH,241,88.8,4.0,13.6,1746.0,-1.0,0.3211009174311927,0.174
686973,KC,233,83.7,-7.8,-3.3,2386.0,10.0,0.3090909090909091,0.168
686973,SI,84,93.5,10.2,14.6,2023.0,-7.0,0.1,0.06
686973,,1,,,,,,nan,0.001
678024,SI,639,92.9,6.6,15.0,2119.0,-1.0,0.15384615384615385,0.274
678024,FC,530,86.4,6.6,-2.0,2366.0,16.0,0.2145748987854251,0.227
678024,FF,391,93.2,15.9,6.7,2301.0,18.0,0.22885572139303484,0.168
678024,ST,272,81.4,-2.3,-13.8,2586.0,16.0,0.25396825396825395,0.117
678024,CH,260,83.6,4.0,14.5,1718.0,7.0,0.2846153846153846,0.111
678024,CU,239,79.1,-14.5,-11.4,2572.0,7.0,0.2823529411764706,0.102
678024,,2,,,,,,nan,0.001
678024,SL,1,80.5,-1.0,-4.9,2345.0,15.0,0.0,0.0
607755,SL,985,78.4,-3.2,17.2,2631.0,15.0,0.2116279069767442,0.805
607755,SI,181,86.2,2.2,-15.0,2153.0,2.0,0.24615384615384617,0.148
607755,FF,37,86.2,10.4,-9.1,2171.0,18.0,0.2,0.03
607755,CU,11,75.2,2.1,16.6,2657.0,,0.3333333333333333,0.009
607755,CH,9,81.0,-10.3,-7.8,2061.0,,nan,0.007
607755,,1,,,,,,nan,0.001
681190,FF,241,94.5,13.5,6.6,2367.0,17.0,0.2421875,0.335
681190,SI,156,94.2,9.5,12.9,2344.0,3.0,0.12048192771084337,0.217
681190,FC,94,90.1,7.3,-2.2,2622.0,11.0,0.22857142857142856,0.131
681190,SL,79,82.0,-2.3,-9.0,2997.0,13.0,0.5,0.11
681190,CH,66,88.2,4.7,16.2,2074.0,5.0,0.5,0.092
681190,ST,48,81.5,-0.9,-14.4,3071.0,34.0,0.18181818181818182,0.067
681190,CU,34,82.6,-5.2,-11.0,3082.0,17.0,0.2857142857142857,0.047
681190,,1,,,,,,nan,0.001
685107,FF,771,92.8,15.1,-10.1,2234.0,14.0,0.20699708454810495,0.496
685107,CH,282,84.8,7.1,-15.1,1741.0,6.0,0.265625,0.181
685107,SL,277,84.3,1.5,4.0,2271.0,14.0,0.24822695035460993,0.178
685107,ST,225,79.1,0.5,12.0,2333.0,21.0,0.3157894736842105,0.145
663989,FC,351,88.7,7.3,1.3,2226.0,1.0,0.20512820512820512,0.439
663989,SL,237,83.4,2.5,9.3,2509.0,22.0,0.4728682170542636,0.296
663989,CU,171,79.4,-4.2,10.4,2380.0,15.0,0.2948717948717949,0.214
663989,SI,39,88.9,9.1,-8.3,2165.0,13.0,0.14285714285714285,0.049
663989,,2,,,,,,nan,0.002
670241,FF,440,89.7,18.5,7.8,2235.0,25.0,0.18396226415094338,0.366
670241,CH,361,81.0,10.9,9.8,1469.0,13.0,0.3140096618357488,0.3
670241,SL,244,81.6,3.1,-0.8,2438.0,10.0,0.328,0.203
670241,CU,113,76.7,-7.2,-5.4,2593.0,14.0,0.3333333333333333,0.094
670241,FC,37,85.0,9.1,-0.2,2408.0,24.0,0.34615384615384615,0.031
670241,SI,6,89.4,17.5,15.9,2168.0,16.0,0.0,0.005
670241,,1,,,,,,nan,0.001
694462,FF,236,94.2,13.9,4.1,2115.0,8.0,0.13592233009708737,0.348
694462,FS,229,84.6,2.7,9.0,740.0,10.0,0.49166666666666664,0.337
694462,SL,213,86.4,0.9,-3.0,2169.0,8.0,0.24719101123595505,0.314
694462,CU,1,81.4,-7.6,-3.7,2272.0,,nan,0.001
677020,FF,341,93.9,16.9,-3.5,2254.0,17.0,0.2897727272727273,0.477
677020,CU,301,82.3,3.2,6.8,2102.0,27.0,0.43283582089552236,0.421
677020,SI,72,92.1,10.1,-13.9,2154.0,-5.0,0.30303030303030304,0.101
677020,,1,,,,,,nan,0.001
680436,SI,304,87.3,8.8,-14.6,1873.0,15.0,0.2,0.453
680436,SL,233,77.2,7.6,12.0,2104.0,21.0,0.25,0.347
680436,CH,99,81.8,7.1,-18.9,2072.0,3.0,0.21052631578947367,0.148
680436,FC,35,83.7,8.1,-0.2,1993.0,32.0,0.23076923076923078,0.052
686796,FF,382,91.4,12.4,-7.7,2041.0,12.0,0.2616279069767442,0.336
686796,ST,228,81.8,0.4,7.8,2402.0,29.0,0.3511450381679389,0.201
686796,FC,193,87.3,7.8,0.1,2124.0,9.0,0.16494845360824742,0.17
686796,CH,160,85.5,1.5,-10.3,1257.0,-7.0,0.25,0.141
686796,CU,128,76.5,-9.2,6.7,2549.0,7.0,0.46,0.113
686796,SI,39,90.6,8.5,-13.2,2073.0,-2.0,0.23076923076923078,0.034
686796,,7,,,,,,nan,0.006
663658,SI,685,92.9,5.4,16.5,2152.0,1.0,0.11646586345381527,0.298
663658,FC,664,90.2,6.3,-1.4,2521.0,11.0,0.29553264604810997,0.288
663658,ST,533,81.6,-1.1,-17.6,2503.0,21.0,0.3288888888888889,0.232
663658,FF,230,92.6,12.6,10.2,2140.0,30.0,0.25,0.1
663658,CH,129,87.1,4.3,15.0,1575.0,9.0,0.20408163265306123,0.056
663658,CU,60,79.2,-10.7,-12.2,2642.0,29.0,0.36363636363636365,0.026
663658,,1,,,,,,nan,0.0
701542,SI,649,92.7,3.3,16.2,2374.0,-5.0,0.17216117216117216,0.333
701542,ST,460,82.3,1.6,-16.5,2988.0,11.0,0.4467005076142132,0.236
701542,FF,459,93.2,14.7,10.0,2488.0,20.0,0.29914529914529914,0.236
701542,CH,226,86.4,2.2,15.3,1630.0,-2.0,0.3611111111111111,0.116
701542,FC,154,87.4,5.6,-2.8,2745.0,23.0,0.2676056338028169,0.079
701542,,1,,,,,,nan,0.001
657093,FF,561,90.7,16.4,2.6,2264.0,13.0,0.17391304347826086,0.296
657093,FC,463,85.9,7.0,-5.7,2433.0,22.0,0.2490118577075099,0.245
657093,SI,333,90.0,11.4,12.0,2092.0,7.0,0.10967741935483871,0.176
657093,CU,211,74.9,-14.1,-9.4,2605.0,5.0,0.4673913043478261,0.111
657093,CH,194,84.7,7.9,12.8,1637.0,6.0,0.3069306930693069,0.102
657093,SL,123,79.4,-0.5,-12.7,2572.0,19.0,0.38,0.065
657093,FS,4,83.5,6.5,1.4,2044.0,-5.0,0.0,0.002
657093,,4,,,,,,nan,0.002
681890,FF,617,94.6,16.1,7.2,2237.0,24.0,0.1649122807017544,0.395
681890,ST,550,83.8,2.2,-13.4,2623.0,21.0,0.2843601895734597,0.352
681890,SI,129,93.3,8.9,13.1,2152.0,-10.0,0.19298245614035087,0.083
681890,FC,130,88.3,2.9,-2.6,2528.0,9.0,0.18032786885245902,0.083
681890,CH,128,86.3,5.1,12.4,1586.0,2.0,0.4117647058823529,0.082
681890,,8,,,,,,nan,0.005
687931,SI,995,93.2,14.3,-12.3,2227.0,17.0,0.22821576763485477,0.536
687931,CH,615,79.3,2.5,-14.5,2082.0,10.0,0.47863247863247865,0.331
687931,SL,154,79.6,-6.3,6.8,2614.0,16.0,0.3469387755102041,0.083
687931,FC,94,84.3,-1.8,4.5,2620.0,14.0,0.34146341463414637,0.051
669952,FF,338,95.0,15.9,3.9,2274.0,19.0,0.30601092896174864,0.37
669952,SL,170,89.5,4.9,-3.5,2334.0,16.0,0.35106382978723405,0.186
669952,SI,149,94.0,8.8,12.2,2131.0,-6.0,0.15492957746478872,0.163
669952,CU,139,79.9,-14.8,-8.1,2658.0,6.0,0.41818181818181815,0.152
669952,ST,116,84.2,-3.1,-13.1,2536.0,15.0,0.42,0.127
669952,,1,,,,,,nan,0.001
669391,FF,737,94.1,15.1,6.9,2360.0,23.0,0.18873239436619718,0.436
669391,SL,383,86.6,0.2,-3.9,2567.0,10.0,0.3185840707964602,0.227
669391,SI,190,93.6,9.2,12.4,2259.0,3.0,0.1717171717171717,0.112
669391,CU,127,79.0,-10.9,-10.7,2701.0,8.0,0.23809523809523808,0.075
669391,CH,124,88.0,4.6,12.3,1795.0,11.0,0.3125,0.073
669391,FC,80,90.5,5.6,-2.7,2451.0,13.0,0.2558139534883721,0.047
669391,ST,46,84.0,0.6,-10.9,2679.0,16.0,0.3333333333333333,0.027
669391,,2,,,,,,nan,0.001
642203,FF,525,91.8,13.7,5.8,2311.0,18.0,0.2330508474576271,0.482
642203,SL,307,81.5,3.7,-12.4,2373.0,22.0,0.2366412213740458,0.282
642203,CH,203,85.1,7.1,15.7,1887.0,14.0,0.2268041237113402,0.186
642203,FC,53,87.9,7.7,-2.5,2363.0,22.0,0.14814814814814814,0.049
642203,,2,,,,,,nan,0.002
677961,SI,278,92.9,7.0,16.3,1876.0,1.0,0.16793893129770993,0.419
677961,SL,221,84.1,-1.1,-0.7,2054.0,7.0,0.2782608695652174,0.333
677961,CH,152,87.6,3.2,14.7,1714.0,2.0,0.21666666666666667,0.229
677961,ST,12,84.0,-3.5,-11.1,2024.0,20.0,0.0,0.018
686249,CH,500,83.5,7.6,11.5,1809.0,9.0,0.39338235294117646,0.349
686249,FF,473,91.8,17.4,7.4,2385.0,16.0,0.15319148936170213,0.33
686249,FC,452,86.0,9.2,-2.3,2311.0,8.0,0.2701612903225806,0.315
686249,SL,7,78.5,-5.7,2.0,1927.0,-26.0,0.0,0.005
686249,,1,,,,,,nan,0.001
686294,FF,587,95.4,17.2,7.6,2281.0,18.0,0.20921985815602837,0.498
686294,FC,369,89.8,7.7,-1.4,2122.0,5.0,0.3613861386138614,0.313
686294,SL,152,84.3,0.6,-10.6,2124.0,9.0,0.3246753246753247,0.129
686294,CH,56,88.0,10.4,12.7,1616.0,20.0,0.30434782608695654,0.047
686294,,15,,,,,,nan,0.013
676570,FS,463,83.8,2.0,5.0,604.0,15.0,0.4334763948497854,0.556
676570,FF,221,91.6,15.8,8.3,2187.0,20.0,0.175,0.265
676570,SL,148,77.2,-10.1,-9.6,2399.0,15.0,0.24242424242424243,0.178
676570,,1,,,,,,nan,0.001
642216,CH,686,82.7,2.5,13.6,1893.0,9.0,0.3333333333333333,0.385
642216,SL,401,79.5,-1.3,-11.6,2559.0,13.0,0.29533678756476683,0.225
642216,SI,384,89.5,7.0,16.1,2178.0,5.0,0.05325443786982249,0.216
642216,FF,307,89.7,13.6,10.0,2198.0,21.0,0.12142857142857143,0.172
642216,,1,,,,,,nan,0.001
642216,CU,1,75.8,-8.6,-7.9,2021.0,,nan,0.001
680739,SL,242,85.4,0.8,-1.4,2206.0,9.0,0.38016528925619836,0.341
